Route,Direction,Period,Pattern,Block,Trip,Service Type,Avg. Ons,Avg. Offs,Avg. Time,Avg. P/Vh,Avg. Dist,Avg. M/H,Avg. P/M,Avg. PM,Max Load,Trips Sampled,Trips Scheduled
21,Westbound,AM Peak,W01,9111,[08:48] 7061888,WEEKDAY,50,50,0:54:28,55.08,6.01,6.62,8.33,58.26,22.61,23,114
21,Westbound,AM Peak,W01,9904,[08:56] 7061941,WEEKDAY,43,43,0:51:32,50.05,6.11,7.12,7.03,50.27,18.58,55,114
21,Westbound,Midday,W01,9105,[09:02] 7062376,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9113,[09:04] 7061887,WEEKDAY,45,45,0:53:03,50.88,6.06,6.86,7.42,53.25,20.71,24,114
21,Westbound,Midday,W01,9114,[09:12] 7061942,WEEKDAY,38,38,0:51:21,44.4,6.05,7.07,6.28,45.47,18.14,21,114
21,Westbound,Midday,W01,9116,[09:20] 7061943,WEEKDAY,35,35,0:48:38,43.17,6.05,7.46,5.79,39.98,15.42,24,114
21,Westbound,Midday,W01,9104,[09:22] 7062417,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9118,[09:28] 7061944,WEEKDAY,41,41,0:51:01,48.22,6.04,7.1,6.79,49.5,19.85,33,114
21,Westbound,Midday,W01,9120,[09:36] 7061945,WEEKDAY,44,44,0:54:54,48.08,6.07,6.63,7.25,56.92,21.24,21,114
21,Westbound,Midday,W01,9113,[09:42] 7062416,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9122,[09:44] 7061946,WEEKDAY,49,49,0:55:16,53.2,6.1,6.62,8.03,62.26,23.91,34,114
21,Westbound,Midday,W01,9105,[09:53] 7061858,WEEKDAY,59,59,1:00:39,58.36,6.1,6.03,9.68,77.34,30.78,23,114
21,Westbound,Midday,W01,9107,[09:58] 7062397,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9124,[10:02] 7061947,WEEKDAY,48,48,0:57:33,50.03,6.12,6.38,7.84,70.71,23.83,30,114
21,Westbound,Midday,W01,9107,[10:12] 7061948,WEEKDAY,45,45,0:56:21,47.9,6.06,6.45,7.42,60.96,20.1,30,114
21,Westbound,Midday,W01,9108,[10:14] 7062410,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9128,[10:22] 7061949,WEEKDAY,42,42,0:59:51,42.1,5.98,5.99,7.03,57.11,18,14,114
21,Westbound,Midday,W01,9116,[10:30] 7062409,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9130,[10:32] 7061950,WEEKDAY,38,38,0:59:55,38.05,6.05,6.06,6.28,52.47,17,77,114
21,Westbound,Midday,W01,9133,[10:41] 7061951,WEEKDAY,39,39,1:00:24,38.74,6.02,5.98,6.48,54.33,17.19,27,114
21,Westbound,Midday,W01,9110,[10:46] 7062408,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9409,[10:51] 7061952,WEEKDAY,49,49,0:59:41,49.25,6.06,6.1,8.08,67.96,20.43,46,114
21,Westbound,Midday,W01,9111,[11:01] 7061859,WEEKDAY,60,60,1:03:41,56.52,6.06,5.71,9.9,91.41,28.13,23,114
21,Westbound,Midday,W01,9105,[11:02] 7062407,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9113,[11:11] 7061847,WEEKDAY,51,51,1:01:21,49.87,6.03,5.9,8.45,67.77,24.04,24,114
21,Westbound,Midday,W01,9104,[11:18] 7062405,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9114,[11:21] 7061954,WEEKDAY,54,54,1:03:31,51,6.02,5.69,8.96,79.35,23.59,22,114
21,Westbound,Midday,W01,9116,[11:31] 7061848,WEEKDAY,53,53,0:56:31,56.26,6.12,6.5,8.66,72.87,22.46,24,114
21,Westbound,Midday,W01,9113,[11:34] 7062404,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9118,[11:40] 7061846,WEEKDAY,55,55,0:58:25,56.49,5.95,6.11,9.24,76.87,23.5,32,114
21,Westbound,Midday,W01,9107,[11:49] 7062403,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9120,[11:50] 7061854,WEEKDAY,45,45,0:57:34,46.9,6.07,6.33,7.41,63.35,22.05,19,114
21,Westbound,Midday,W01,9105,[12:00] 7061907,WEEKDAY,67,67,1:01:39,65.2,6.06,5.9,11.05,97.03,29.09,23,114
21,Westbound,Midday,W01,9108,[12:04] 7062402,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9124,[12:10] 7061855,WEEKDAY,51,51,0:57:17,53.4,6.08,6.36,8.39,75.26,24,31,114
21,Westbound,Midday,W01,9107,[12:20] 7061879,WEEKDAY,46,46,0:57:06,48.33,6.07,6.38,7.58,70.9,21.41,27,114
21,Westbound,Midday,W01,9116,[12:20] 7062401,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9128,[12:30] 7061849,WEEKDAY,69,69,1:00:45,68.13,5.99,5.92,11.52,100.87,30.93,14,114
21,Westbound,Midday,W01,9110,[12:36] 7062400,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9606,[12:40] 7061850,WEEKDAY,49,49,0:54:54,53.54,6.08,6.65,8.06,73.85,22.27,30,114
21,Westbound,Midday,W01,9133,[12:50] 7061851,WEEKDAY,50,50,1:01:52,48.49,6.01,5.83,8.32,70.39,21,24,114
21,Westbound,Midday,W01,9120,[12:51] 7062399,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9139,[13:00] 7061852,WEEKDAY,72,72,0:59:22,72.76,6.05,6.12,11.89,109.02,31.38,40,114
21,Westbound,Midday,W01,9104,[13:07] 7062398,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9111,[13:10] 7061853,WEEKDAY,52,52,0:59:16,52.63,6.06,6.14,8.58,76.89,24.78,23,114
21,Westbound,Midday,W01,9113,[13:20] 7061862,WEEKDAY,49,49,0:57:40,50.98,6.06,6.3,8.09,76.48,21.43,23,114
21,Westbound,Midday,W01,9105,[13:23] 7062415,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9114,[13:30] 7061912,WEEKDAY,61,61,0:58:22,62.69,6.05,6.22,10.08,84.8,25.24,21,114
21,Westbound,Midday,W01,9113,[13:39] 7062414,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9116,[13:41] 7061913,WEEKDAY,54,54,0:57:10,56.67,6.07,6.37,8.89,90.87,26.56,25,114
21,Westbound,Midday,W01,9118,[13:51] 7061914,WEEKDAY,52,52,0:57:12,54.54,6.04,6.34,8.61,79.57,23.94,33,114
21,Westbound,Midday,W01,9107,[13:55] 7062413,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9120,[14:01] 7061915,WEEKDAY,40,40,0:57:49,41.51,6.03,6.26,6.63,68.06,21.22,18,114
21,Westbound,Midday,W01,9105,[14:11] 7061916,WEEKDAY,79,79,1:00:18,78.6,6.1,6.07,12.96,128,36.75,24,114
21,Westbound,Midday,W01,9108,[14:11] 7062412,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9124,[14:21] 7061917,WEEKDAY,70,70,0:58:31,71.76,6.05,6.21,11.56,101.41,30.17,30,114
21,Westbound,Midday,W01,9116,[14:27] 7062411,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9144,[14:31] 7061918,WEEKDAY,64,64,1:00:03,63.94,6.09,6.09,10.5,97.66,29.38,39,114
21,Westbound,Midday,W01,9128,[14:41] 7061919,WEEKDAY,82,82,1:03:19,77.7,6.08,5.76,13.49,118.38,36.42,12,114
21,Westbound,Midday,W01,9110,[14:43] 7062391,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Midday,W01,9145,[14:51] 7061920,WEEKDAY,68,68,1:03:32,64.21,6.08,5.74,11.19,102.03,29.72,54,114
21,Westbound,Midday,W01,9120,[14:59] 7062434,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9147,[15:01] 7061921,WEEKDAY,91,91,1:02:38,87.17,6.11,5.86,14.88,145.42,41.57,46,114
21,Westbound,PM Peak,W01,9149,[15:11] 7061953,WEEKDAY,70,70,1:02:31,67.17,6.11,5.86,11.46,110.71,33.48,25,114
21,Westbound,PM Peak,W01,9122,[15:15] 7062406,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9139,[15:21] 7061923,WEEKDAY,84,84,1:00:45,82.96,6.09,6.01,13.8,132.76,39.09,45,114
21,Westbound,PM Peak,W01,9153,[15:29] 7061924,WEEKDAY,45,45,0:59:33,45.33,6.09,6.14,7.39,80.45,25.14,42,114
21,Westbound,PM Peak,W01,9105,[15:31] 7062433,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9113,[15:37] 7061925,WEEKDAY,69,69,1:05:10,63.52,6.02,5.55,11.45,109.29,34.41,22,114
21,Westbound,PM Peak,W01,9114,[15:45] 7061922,WEEKDAY,58,58,1:02:08,56.01,6.05,5.84,9.59,98.68,29.9,20,114
21,Westbound,PM Peak,W01,9113,[15:46] 7062432,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9155,[15:53] 7061926,WEEKDAY,63,63,0:58:41,64.4,6.1,6.23,10.33,108.25,33.73,37,114
21,Westbound,PM Peak,W01,9116,[16:01] 7061927,WEEKDAY,56,56,1:01:04,55.02,6.12,6.01,9.15,95.13,29.74,23,114
21,Westbound,PM Peak,W01,9107,[16:01] 7062431,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9157,[16:09] 7061928,WEEKDAY,55,55,1:00:10,54.84,6.12,6.1,8.99,95.66,30.59,32,114
21,Westbound,PM Peak,W01,9108,[16:15] 7062430,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9120,[16:17] 7061929,WEEKDAY,57,57,1:04:40,52.88,6.14,5.7,9.28,110.06,32.89,18,114
21,Westbound,PM Peak,W01,9105,[16:25] 7061930,WEEKDAY,87,87,1:02:07,84.03,6.03,5.82,14.43,131.95,38.75,24,114
21,Westbound,PM Peak,W01,9116,[16:29] 7062392,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9124,[16:33] 7061931,WEEKDAY,76,76,0:59:28,76.66,6.12,6.17,12.42,127.7,39.33,30,114
21,Westbound,PM Peak,W01,9144,[16:41] 7061932,WEEKDAY,59,59,1:01:44,57.33,6.1,5.93,9.67,98.86,32.69,42,114
21,Westbound,PM Peak,W01,9110,[16:43] 7062429,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9161,[16:50] 7061935,WEEKDAY,74,74,1:01:11,72.55,6.07,5.95,12.18,120.83,39.1,21,114
21,Westbound,PM Peak,W01,9128,[16:58] 7061933,WEEKDAY,91,91,1:02:01,87.07,6.14,5.94,14.65,143.32,42.25,12,114
21,Westbound,PM Peak,W01,9123,[16:58] 7062428,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9145,[17:06] 7061934,WEEKDAY,65,65,0:59:28,65.57,6.11,6.17,10.63,112.67,36.46,54,114
21,Westbound,PM Peak,W01,9122,[17:12] 7062427,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9147,[17:14] 7061936,WEEKDAY,59,59,1:01:00,58.02,6.12,6.02,9.64,102.27,32.94,49,114
21,Westbound,PM Peak,W01,9149,[17:22] 7061937,WEEKDAY,45,45,0:59:11,45.62,6.14,6.22,7.33,77.64,25.21,24,114
21,Westbound,PM Peak,W01,9117,[17:26] 7062426,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9139,[17:30] 7061938,WEEKDAY,66,66,0:56:37,69.92,6.13,6.49,10.77,106.49,34.47,43,114
21,Westbound,PM Peak,W01,9153,[17:39] 7061939,WEEKDAY,50,50,0:55:01,54.53,6.1,6.65,8.2,84.71,28.33,45,114
21,Westbound,PM Peak,W01,9113,[17:43] 7062425,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,PM Peak,W01,9113,[17:48] 7061940,WEEKDAY,62,62,0:57:55,64.22,6.02,6.24,10.3,103.12,33.28,18,114
21,Westbound,PM Peak,W01,9114,[17:56] 7061872,WEEKDAY,44,44,0:55:49,47.29,6.14,6.6,7.16,80.38,25.68,22,114
21,Westbound,PM Peak,W01,9126,[17:59] 7062424,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9155,[18:06] 7061873,WEEKDAY,47,47,0:53:58,52.25,6.12,6.8,7.68,78.81,26.11,37,114
21,Westbound,Evening,W01,9127,[18:15] 7062423,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9116,[18:16] 7061874,WEEKDAY,40,40,0:53:45,44.64,6.12,6.83,6.54,77.9,23.82,22,114
21,Westbound,Evening,W01,9148,[18:26] 7061875,WEEKDAY,46,46,0:56:06,49.19,6.1,6.52,7.55,82.44,26.92,52,114
21,Westbound,Evening,W01,9116,[18:31] 7062422,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9120,[18:36] 7061876,WEEKDAY,34,34,0:57:29,35.48,6.14,6.41,5.54,63.61,20.17,18,114
21,Westbound,Evening,W01,9163,[18:46] 7061955,WEEKDAY,50,50,0:52:59,56.61,6.08,6.88,8.22,83.5,27.71,79,114
21,Westbound,Evening,W01,9123,[18:48] 7062421,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9144,[18:57] 7061877,WEEKDAY,49,49,0:58:24,50.34,6.1,6.27,8.03,90.12,30.29,41,114
21,Westbound,Evening,W01,9122,[19:05] 7062420,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9128,[19:07] 7061878,WEEKDAY,38,38,0:55:11,41.31,6.08,6.61,6.25,72.83,24.58,12,114
21,Westbound,Evening,W01,9145,[19:17] 7061889,WEEKDAY,37,37,0:50:44,43.76,6.12,7.23,6.05,66.64,21.95,55,114
21,Westbound,Evening,W01,9117,[19:23] 7062419,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9147,[19:27] 7061860,WEEKDAY,35,35,0:51:49,40.52,6.09,7.05,5.75,66.14,22.13,45,114
21,Westbound,Evening,W01,9139,[19:37] 7061864,WEEKDAY,36,36,0:51:06,42.26,6.11,7.18,5.89,68.35,22.47,43,114
21,Westbound,Evening,W01,9126,[19:45] 7062418,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9153,[19:49] 7061861,WEEKDAY,27,27,0:49:12,32.92,6.12,7.46,4.41,52.34,18.49,43,114
21,Westbound,Evening,W01,9114,[20:01] 7061956,WEEKDAY,34,34,0:50:11,40.65,6.07,7.26,5.6,67.23,22.43,21,114
21,Westbound,Evening,W01,9127,[20:08] 7062396,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9155,[20:13] 7061863,WEEKDAY,37,37,0:49:36,44.75,6.12,7.41,6.04,69.97,22.26,38,114
21,Westbound,Evening,W01,9148,[20:26] 7061865,WEEKDAY,28,28,0:53:54,31.16,6.14,6.83,4.56,51.76,17.45,51,114
21,Westbound,Evening,W01,9123,[20:32] 7062395,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9163,[20:41] 7061866,WEEKDAY,29,29,0:52:58,32.84,6.05,6.85,4.79,56.91,18.5,80,114
21,Westbound,Evening,W01,9122,[20:57] 7062394,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9144,[20:59] 7061867,WEEKDAY,40,40,0:55:01,43.61,6.03,6.57,6.64,80.69,27.05,42,114
21,Westbound,Evening,W01,9145,[21:17] 7061868,WEEKDAY,34,34,0:48:22,42.18,6.08,7.54,5.6,68.24,21.21,52,114
21,Westbound,Evening,W01,9126,[21:23] 7062393,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9147,[21:35] 7061893,WEEKDAY,31,31,0:48:51,38.07,6.06,7.44,5.12,65.47,20.36,44,114
21,Westbound,Evening,W01,9127,[21:49] 7062375,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Evening,W01,9153,[21:55] 7061869,WEEKDAY,32,32,0:50:01,38.38,6.1,7.31,5.25,72.6,22.3,43,114
21,Westbound,Late Night,W01,9155,[22:13] 7061870,WEEKDAY,26,26,0:45:41,34.15,6.09,8,4.27,57.72,18.65,37,114
21,Westbound,Late Night,W01,9123,[22:17] 7062390,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9148,[22:33] 7061871,WEEKDAY,23,23,0:56:02,24.62,6,6.43,3.83,52.5,15.78,50,114
21,Westbound,Late Night,W01,9122,[22:46] 7062389,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9163,[22:53] 7061908,WEEKDAY,25,25,0:52:03,28.82,6.04,6.96,4.14,58.47,18.89,82,114
21,Westbound,Late Night,W01,9145,[23:13] 7061909,WEEKDAY,24,24,0:39:29,36.46,6.1,9.27,3.93,52.65,18.16,50,114
21,Westbound,Late Night,W01,9126,[23:14] 7062388,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9153,[23:41] 7061910,WEEKDAY,21,21,0:41:48,30.14,6.09,8.75,3.45,48.94,15.37,43,114
21,Westbound,Late Night,W01,9127,[23:42] 7062387,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9148,[24:12] 7061911,WEEKDAY,17,17,0:46:15,22.05,6.12,7.94,2.78,43.32,13.82,51,114
21,Westbound,Late Night,W01,9123,[24:12] 7062386,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9163,[24:42] 7061882,WEEKDAY,24,24,0:44:25,32.41,6.07,8.19,3.96,63.6,19.79,81,114
21,Westbound,Late Night,W01,9129,[24:42] 7062385,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9153,[25:15] 7061883,WEEKDAY,14,14,0:35:57,23.36,6.07,10.12,2.31,35.99,11.02,43,114
21,Westbound,Late Night,W01,9127,[25:15] 7062384,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9148,[25:48] 7061884,WEEKDAY,13,13,0:36:41,21.26,6.08,9.95,2.14,33.5,10.02,50,114
21,Westbound,Late Night,W01,9123,[25:48] 7062383,SUNDAY,0,0,,0,0,0,0,0,0,0,4
21,Westbound,Late Night,W01,9163,[26:25] 7061885,WEEKDAY,9,9,0:39:17,13.74,5.95,9.09,1.51,22.66,6.86,71,114
21,Westbound,Late Night,W01,9129,[26:25] 7062382,SUNDAY,0,0,,0,0,0,0,0,0,0,4
